PCD,LEA,SCP,ARO,RIS,IPS,SHA
1.0869565217391304,0.11764705882352941,0.5622,2.0,0.3,0.395191914064628,0.2713131513073059
1.608695652173913,0.07142857142857142,0.9852,0.0,0.3,0.5746773234621966,0.17099981891745233
1.32,0.16666666666666666,0.9484,2.0,0.6,0.6015091570034813,0.15739873026784582
1.3888888888888888,0.16666666666666666,0.6147,1.0,0.2,0.6497681643876628,0.13485057479405738
1.7,0.3333333333333333,0.6853999999999999,2.0,0.5,0.7022259713850626,0.11283889859482668
1.56,0.7368421052631579,0.7055000000000001,1.0,0.3,0.4502707126626456,0.23813166839107403
1.3333333333333333,0.4,0.032400000000000005,1.0,0.5,0.5179516590670775,0.19904201654057044
1.6,0.2727272727272727,1.2743,1.0,0.6,0.40681283979217175,0.26494046056009385
0.8275862068965517,0.631578947368421,0.8262999999999999,1.0,0.4,0.5365885222995643,0.1907566684776116
1.4516129032258065,0.43478260869565216,1.0368000000000002,2.0,0.7,0.5784292215388293,0.17180318087473478
1.68,0.55,0.5257000000000001,2.0,0.9,0.5995672342822796,0.16207917316609233
1.1379310344827587,0.1,1.2846000000000002,3.0,0.9,0.7279471159144641,0.1014238934046877
1.24,0.16666666666666666,0.7704000000000001,3.0,0.8,0.4805330944720985,0.21970226654227645
1.619047619047619,0.4,0.5927,2.0,0.9,0.21023531925498465,0.427299654358128
1.2941176470588236,0.46153846153846156,0.8679000000000001,2.0,0.9,0.30905559570101687,0.33231681220757125
1.0666666666666667,0.08695652173913043,0.7023,3.0,0.6,0.4379904860533365,0.2443104038114624
1.0357142857142858,0.2,0.9470000000000002,3.0,1.1,0.7820901450209957,0.07881272437913833
1.631578947368421,0.4166666666666667,0.9076000000000001,2.0,0.8,0.34921892017493555,0.3103656755570147
1.5,0.1,0.8796,1.0,0.2,0.6738445594460012,0.12498484437079468
1.3461538461538463,0.1,0.49410000000000004,2.0,0.5,0.4735974309823083,0.22471098477694026
1.6956521739130435,0.26666666666666666,0.5834,2.0,0.6,0.6929986775096668,0.11604016083352281
1.4230769230769231,0.3157894736842105,0.6579999999999999,2.0,0.6,0.35717766925128513,0.29789930486448135
1.25,0.2631578947368421,0.7023,2.0,0.8,0.7484681435863979,0.09247351223923041
1.380952380952381,0.3125,0.5435,2.0,0.1,0.61676729002192,0.1497959233359093
1.3333333333333333,0.22727272727272727,0.6571000000000001,3.0,0.9,0.3661258289513972,0.2924343222734201
1.6,0.25,0.2705,2.0,0.2,0.4274058185542993,0.25306515072391217
1.1875,0.3333333333333333,0.549,3.0,0.9,0.659464719119449,0.13065060996930905
1.1515151515151516,0.3333333333333333,0.5709000000000001,3.0,0.9,0.7273097649548677,0.10127547664575408
1.2857142857142858,0.1875,0.5196000000000001,2.0,0.5,0.386266132550813,0.27811338313595096
1.5555555555555556,0.21052631578947367,0.8646,4.0,0.7,0.6632814051965928,0.12856259711664775
1.2857142857142858,0.36363636363636365,0.7467,2.0,1.2,0.6789455618409,0.1226761872455257
1.1304347826086956,0.05263157894736842,0.526,2.0,0.2,0.5415125106090656,0.18717522613508297
1.3461538461538463,0.9,0.6188,0.0,1.0,0.6883062679212963,0.11788146776471856
2.0588235294117645,0.5833333333333334,0.4872000000000001,1.0,0.5,0.6357946270805483,0.14298072173451917
2.076923076923077,0.7,0.295,1.0,0.8,0.2856000989454064,0.3682048358970147
1.2727272727272727,0.2777777777777778,0.29100000000000004,2.0,0.7,0.24034493046215816,0.3922909777764009
1.7272727272727273,0.5,0.7887000000000001,1.0,0.6,0.7760124956976457,0.0812551519860146
1.8695652173913044,0.6470588235294118,0.6184000000000001,1.0,0.9,0.6919106754413376,0.11732594963133648
1.0909090909090908,0.25925925925925924,0.5864,3.0,0.7,0.23350329081509372,0.39836406863126667
1.4285714285714286,0.6956521739130435,0.3722,1.0,1.0,0.7687759871606792,0.08530979036801922
1.5294117647058822,0.4444444444444444,0.9119999999999999,0.0,0.0,0.37916451952310554,0.28188880266738103
2.0,0.5454545454545454,0.6988,1.0,0.8,0.5935831972381367,0.16261711279843033
1.35,0.07142857142857142,0.873,3.0,0.5,0.7394386205055874,0.09600114663090606
1.44,0.3888888888888889,0.5027,2.0,0.7,0.6567467034975807,0.13268511578351527
1.6,0.4117647058823529,0.843,2.0,0.7,0.6132819968405842,0.1524145836067703
1.4166666666666667,0.3684210526315789,0.5227,2.0,0.5,0.43962561651222526,0.24351273207990778
1.8095238095238095,0.5384615384615384,0.45230000000000004,1.0,0.3,0.5471670933612705,0.18732689096690103
1.2272727272727273,0.2777777777777778,0.20310000000000003,2.0,0.4,0.5868695867101116,0.16399812099573
1.5833333333333333,0.5789473684210527,0.6743000000000001,1.0,1.0,0.5961738128691335,0.15971624697734124
1.3666666666666667,0.391304347826087,0.7408,2.0,0.5,0.48355551588143464,0.22086829048842077
1.608695652173913,0.5,0.6409,1.0,0.9,0.6266198770011252,0.14613933323015835
1.608695652173913,0.5333333333333333,0.7895,1.0,0.9,0.6085668729441343,0.15545426711757493
1.4285714285714286,0.4666666666666667,0.8031,1.0,0.6,0.6812344712884312,0.12104897321774426
2.0625,0.6,0.45230000000000004,1.0,0.3,0.1932893969790838,0.4385471312890204
1.6153846153846154,0.65,0.7153,1.0,1.2,0.2879889807278671,0.3498892485358122
1.3571428571428572,0.2608695652173913,0.6578,3.0,0.9,0.6463428600851214,0.1365481087048602
1.9473684210526316,0.5,0.5856,1.0,0.8,0.834558551275702,0.0589049251414803
1.4230769230769231,0.3,0.7425,3.0,0.9,0.7147692501462991,0.1081745322686267
1.48,0.5,0.9432,2.0,0.7,0.096878505127499,0.5852251940633483
1.3571428571428572,0.3157894736842105,0.3678,2.0,0.4,0.8192720660970974,0.06494310965800199
1.6956521739130435,0.5,0.8319999999999999,2.0,0.5,0.39317174475294847,0.2740930573170026
1.8695652173913044,0.5333333333333333,0.7571000000000001,1.0,0.8,0.2735768257591419,0.3611950619223491
1.65,0.42857142857142855,0.6067,2.0,0.9,0.45764530798230496,0.2331755510809958
1.55,0.29411764705882354,0.3208,2.0,0.7,0.8043947178148331,0.07066708024782678
1.3461538461538463,0.35,0.5080000000000001,2.0,0.3,0.6904561939029839,0.11706927904065877
2.230769230769231,0.4444444444444444,0.597,1.0,0.6,0.31138376865998274,0.33662864281646315
1.8125,0.6153846153846154,0.3761,1.0,1.0,0.399018442692515,0.27977201132733914
1.0416666666666667,0.29411764705882354,0.8051999999999999,2.0,0.4,0.43414110455155885,0.25253815801771995
1.3214285714285714,0.3333333333333333,0.49410000000000004,2.0,0.4,0.7837664928943008,0.07839059430146259
1.4090909090909092,0.375,0.5659000000000001,2.0,0.2,0.457995711381078,0.2324302118400695
1.7647058823529411,0.6666666666666666,0.4736000000000001,1.0,0.5,0.45903128426757545,0.23483788358103788
1.4444444444444444,0.23076923076923078,0.7585999999999999,2.0,0.7,0.7222093213763753,0.10313141820225476
1.368421052631579,0.0,0.7402000000000001,2.0,0.3,0.3319575597946633,0.3149056029744542
1.0869565217391304,0.16666666666666666,0.5769000000000001,2.0,0.5,0.5208721689333421,0.20023002550236163
1.5789473684210527,0.5384615384615384,0.4617,1.0,0.6,0.43838744616960407,0.24965615688866274
1.1724137931034482,0.21052631578947367,0.8356,3.0,0.4,0.7301632895517858,0.09987078950816958
1.3333333333333333,0.875,0.33460000000000006,1.0,0.4,0.5784268111142972,0.1691560821024531
1.4,0.5625,1.0847,1.0,0.5,0.7519598378993646,0.09248111825895877
2.0,0.9333333333333333,0.6738,0.0,0.9,0.4654346497442907,0.2286899958637652
1.9,0.6,0.3714,1.0,0.6,0.4831212661656422,0.21805660766551996
1.2,0.15,1.1006,2.0,0.7,0.7011924396721411,0.11427600341074082
1.72,0.3333333333333333,0.6546000000000001,2.0,0.5,0.5098269036598149,0.20686515958800358
1.391304347826087,0.625,0.7008000000000001,1.0,1.0,0.4854472799366238,0.2167704468823862
1.4,0.1111111111111111,0.6436,3.0,0.6,0.4931436641511433,0.21397380942474076
1.68,0.2631578947368421,0.6222,3.0,0.6,0.398035349373221,0.2695636384919249
1.6363636363636365,0.6666666666666666,0.2894,1.0,0.7,0.19603037872203155,0.45221646630490864
1.9047619047619047,0.5714285714285714,0.9250999999999999,1.0,0.5,0.48811477717749596,0.21804879293375598
1.096774193548387,0.125,0.8023,3.0,0.8,0.7051446255046161,0.11094195299089174
1.3333333333333333,0.23076923076923078,0.1696,2.0,0.4,0.34239549635233263,0.30766870835601645
1.3461538461538463,0.15789473684210525,0.5122,3.0,0.7,0.7432433585833507,0.0951390694638183
1.8,0.75,0.4113,0.0,0.4,0.6342353289460303,0.14248718456035775
1.75,0.46153846153846156,0.8116000000000001,2.0,0.6,0.7795022269406677,0.08037124362237932
1.3928571428571428,0.23529411764705882,1.2777,3.0,1.0,0.6631365814024102,0.12859878730212473
1.8125,0.125,0.3267,1.0,0.2,0.3596072376510382,0.29658389550100717
1.4545454545454546,0.3157894736842105,0.3234,2.0,0.6,0.4739893081161565,0.22664394274319755
1.4736842105263157,0.375,0.09230000000000001,2.0,0.3,0.27864808451442247,0.3663436158510137
1.6666666666666667,0.3888888888888889,0.6394,2.0,0.6,0.45715751093147805,0.233040355974521
1.64,0.6111111111111112,0.705,2.0,0.5,0.5840773166993347,0.1671454631482146
1.375,0.8947368421052632,0.5584,0.0,0.8,0.43854249164037484,0.2439530405541571
1.3636363636363635,0.36,0.8809999999999999,3.0,1.0,0.310921510216537,0.33994456600175704
1.619047619047619,0.3333333333333333,0.5895,2.0,0.8,0.44980415131133344,0.23847607743114127
1.5833333333333333,0.23529411764705882,1.0002000000000002,3.0,0.7,0.6491110210430066,0.13499881967600097
1.24,0.05263157894736842,0.6853999999999999,3.0,0.5,0.7657336936505285,0.08556194786053126
1.6111111111111112,0.5,0.5814,1.0,0.6,0.5542638445777767,0.18018438563276343
1.4814814814814814,0.3684210526315789,0.9632999999999999,2.0,0.7,0.7584590505653096,0.08908056924816894
1.4230769230769231,0.5,0.4985,1.0,0.8,0.6657128439141177,0.12772158628744637
1.6666666666666667,1.0,0.0444,0.0,0.9,0.6755767296768699,0.12464220440173222
1.3823529411764706,0.16,1.1157000000000001,4.0,0.9,0.08044076039617282,0.6182728568648567
1.8095238095238095,0.4,0.8320000000000001,0.0,0.8,0.70047328916889,0.1126844227813052
1.6,0.5,0.6829,1.0,0.6,0.5918310771385263,0.16160836724892014
1.619047619047619,0.6666666666666666,0.5674,2.0,0.8,0.46226096837288294,0.23460567835559643
1.5,0.3076923076923077,1.018,2.0,0.7,0.531385688480259,0.19210276665306655
1.625,0.7777777777777778,0.8739,1.0,1.1,0.2435728457477645,0.3880766982554131
1.3043478260869565,0.2777777777777778,0.5505,3.0,0.4,0.8423833448386889,0.05587748786337502
1.4705882352941178,0.2727272727272727,0.8502,2.0,0.7,0.4153218254653049,0.26458938121599973
2.0,0.4666666666666667,0.5881000000000001,1.0,0.7,0.321872617816847,0.3253649044952396
1.5,0.4444444444444444,0.8106,2.0,1.1,0.4750889893827136,0.22277007354559863
1.5,0.0,0.6707,3.0,0.3,0.8008005485364735,0.07151408092504138
1.5555555555555556,0.3684210526315789,1.0569000000000002,2.0,0.8,0.5374729775792396,0.1897757472376459
1.6,0.2631578947368421,0.6743000000000001,2.0,0.7,0.44796103597051806,0.23832152363995313
1.7857142857142858,1.0,0.3969,0.0,0.8,0.14063018650985534,0.5050242452654751
