smiles,BIS_raw,BIS_norm
"CC[C@H](C)n1cnc2sc(C(C)=O)c(C)c2c1=O
",2.279688393673716,-0.40458563393002456
"COc1ccc(C)cc1NC(=O)CN1CCC(=O)Nc2cc(F)ccc21
",2.423307741427327,-0.22609153228237655
"Cc1ccc(NC(=O)NC[C@H](O)c2ccc(C)o2)cc1
",3.2235527246661144,0.7684750885485079
"COc1ccc(C)cc1NC(=O)[C@H]1CCCN1c1cc(C)ccc1[N+](=O)[O-]
",2.822084709256743,0.2695195239145767
"O=C(Cn1cnc(S(=O)(=O)N2CCCC2)c1)Nc1cccc2c1CCCC2
",3.557417980882053,1.1834120724001664
"COc1ccc(C2=CC[NH+]([C@H](C)c3nnc(C)o3)CC2)cc1
",2.9958565251586635,0.485487947781158
"N#Cc1cccc(S(=O)(=O)NC[C@H](C2=c3ccccc3=[NH+]C2)[C@H]2CC=CS2)c1
",1.9753476465693942,-0.7828287404392876
"C[NH+]1CCN(Cc2ccc(OC3CCCC3)cc2)C[C@@H]1CCO
",2.2448542409601107,-0.4478784833442891
"N#C/C(=C\c1cc(Br)cs1)C(=O)Nc1cc2c(cc1[N+](=O)[O-])OCCO2
",3.694630194147003,1.3539432099167477
"COC(=O)c1ccc(-c2ccc(/C=N\Nc3ccc([N+](=O)[O-])cn3)o2)cc1
",3.9079505530751084,1.6190636580011437
"N#Cc1csc(C(=O)N2CCC[C@H]2C(=O)Nc2nccs2)c1
",2.9949382010909833,0.4843466292050341
"C[C@@H](NC(=O)[C@@H]1CSCN1C(=O)CC(C)(C)C)c1ccccn1
",1.9936257533313606,-0.760112203306045
"Cc1ccc([C@H]2CC(=O)Nc3c2cnn3-c2ccc(C)cc2)cc1
",2.92791299550399,0.40104584803505067
"C[NH+](CCOc1ccccc1)CC(=O)N1CCN(S(C)(=O)=O)CC1
",3.1587626078096345,0.6879521375336941
"FC(F)SCc1ccc(CN2CC[C@H]3[C@H](CCC[NH+]3C3CC3)C2)o1
",1.2185025671802694,-1.7234567591917829
"CC[NH+]1CCN(CCOc2ccc(CC#N)cc2)CC1
",1.927552749177467,-0.8422295621722289
"Cc1ccsc1[C@](C)(O)[C@]1(C#N)CCCc2ccccc21
",1.8459871391535694,-0.9436015605434719
"CCC[NH2+][C@@H](CC)c1nnc(C[C@@H]2CCCCO2)s1
",1.8658973640267895,-0.9188565818345796
"N#Cc1ccccc1CSc1nnnn1-c1ccc(O)cc1
",3.2047575820807994,0.7451159649793027
"C[C@H]1C=[N+]2C(=N)/C(=C/c3ccc(OC(=O)c4ccc(F)cc4)c(Br)c3)C(=O)N=C2S1
",3.138945381270329,0.6633227397289524
"O=S(=O)(Nc1ccccc1CCC(F)(F)F)c1ccc(F)cc1
",1.907123897733227,-0.8676191043423312
"Cc1cc(C)c2c(CNC(=O)c3ccccc3Br)cc(=O)oc2c1
",2.242766254983472,-0.4504734901242416
"COC[C@H]1CCCN(C(=O)N[C@H](C)C(=O)N2CCCC[C@H]2C)C1
",1.4950303926163884,-1.379780321763061
"COc1cc(C(=O)N(C)Cc2ccc(Cl)s2)ccc1OCc1cscn1
",3.5166210396382334,1.132708504314199
"COc1ccc([C@@H]2Oc3ccc(C)cc3C3=Nc4ncnn4[C@@H](c4cccs4)[C@@H]32)cc1OC
",4.264531212528454,2.0622319738971515
"CCCCN(CC)C(=O)CNC(=O)c1ccc2c(c1)OCO2
",2.3103268342455876,-0.36650733172840794
"CCc1cc(N2CCC(CC(=O)NC)CC2)n2nc(C)c(C)c2n1
",2.2008150056522204,-0.5026116642595576
"CC(C)N(C(=O)[C@@H]1CCC(=O)N1)C1CCC1
",1.211765046570897,-1.7318303363407725
"C[C@@H]1CN(C(=O)Nc2ccc(COC(C)(C)C)cc2)CCO1
",2.5458704958453553,-0.07376714780711537
"C[C@@H]1C[C@H]1C(=O)N1CCN(C(=O)c2cccc(N3CCCNC3=O)c2)CC1
",2.4975398634438797,-0.13383379584233598
"CC[S@@](=O)CCN1C(=O)NC(C)(C)C1=O
",1.5544868209113087,-1.3058862265615825
"CCOc1ccccc1NC(=O)[C@H](C)[S@](=O)Cc1ccccc1F
",2.3599712395025048,-0.3048078904151994
"CC(=O)c1sc(NN=Cc2ccccc2O)nc1C
",2.8110413374203054,0.25579451564836764
"CCCC(CCC)S(=O)(=O)Cc1nnc(C)n1C
",2.5161572569944073,-0.11069558369474188
"CN(Cc1ccc(F)cc1)C(=O)Cn1c(=S)[nH]c2ccccc2c1=O
",2.566876079577855,-0.04766082678169672
"CC(=O)Nc1ccc(C(C)=O)cc1OCc1ccc(Br)cc1
",2.4065827739022714,-0.24687778497162
"CC(=O)Nc1cc(NCc2cccc3cn[nH]c23)ccc1C
",3.0728671357238633,0.5811988667149657
"O=C(NCc1ccc2c(c1)OCO2)c1cn(C[C@H]2CCCO2)cc2c(=O)n(-c3ccccc3)nc1-2
",3.168068664855162,0.6995179628782909
"COC(=O)C[C@@H](NC(=O)c1cc(F)ccc1C)c1ccc(SC)cc1
",2.2535405302024376,-0.43708292258446246
"CC[C@H](NC(=O)NCC(=O)NCc1ccco1)c1ccc(Cl)cc1
",2.692900337958337,0.10896561065364284
"Cc1cc(C)c(-c2ccc([C@H](O)CN3CCOCC3)cc2)c(C)c1
",2.5833231180246354,-0.027219992045705736
"Cc1ccc(OCC(=O)Oc2ccc(C(=O)Nc3ccccc3)cc2)cc1
",3.3746145622710224,0.9562189226368577
"CCOC[C@]1(O)C[C@H](C)CC(C)(C)C1
",0.7520847443315597,-2.3031337427181136
"FC(F)(F)[C@H](Cc1ccccc1)NCC1CCN(c2cc[nH+]cc2)CC1
",2.135412101546774,-0.5838962042330751
"COCCCC[NH2+][C@H]1CS[C@H](C)C1
",1.5819446363313587,-1.271760893357752
"Cc1ccc(C)c(S(=O)(=O)NC[C@H]2COc3ccccc3O2)c1
",2.5096132681186276,-0.11882863424708381
"Cc1cc(NC(=O)CNC(=O)[C@@H]2CCC(=O)N2)no1
",2.726588581229359,0.1508342920869023
"CSc1ccc(Cl)cc1NCC(=O)NCc1ccco1
",2.1162889432668477,-0.6076629947890184
"COc1cccc(C(=O)NCC(=O)Nc2ccc(Cl)cc2)c1F
",2.524119668846469,-0.10079967779687775
"N#Cc1cc(Cl)nc(NNC(=O)CCNc2ccccc2[N+](=O)[O-])c1
",3.019122424519168,0.5144034516483829
"CC[C@H](C)NC(=O)C[NH+]1CCc2ccc(N)cc2C1
",1.8888807576069664,-0.890292183972629
"O=C(C[C@H]1CC[C@@H](C(=O)[O-])C1)c1ccc(Cl)cc1
",2.1923321061781427,-0.513154446584335
"COc1ccccc1N(C)S(=O)(=O)c1cccc2ccccc12
",2.9914347633391154,0.4799924597704887
"O=C(NC[C@H](O)c1ccc(F)cc1)c1ccc(N2CCCC2=O)cc1
",3.409810449351533,0.9999613455373256
"O=C([O-])c1cccnc1-c1ccccn1
",2.725046138156248,0.14891730113140877
"CNC(=O)c1cc(NC(=O)N[C@H](c2ccccc2)C2CC2)ccc1Cl
",2.64064649300848,0.044023085444843284
"COC(=O)c1c(N)c2cc(F)ccc2n1C
",2.339424942941048,-0.3303433966285756
"Cc1ccc(CC(=O)Nc2nnc(-c3ccno3)o2)cc1
",3.5710203820861333,1.2003175132140218
"NNC(=O)COc1ccc(-c2n[nH]c(C(F)(F)F)c2-c2ccc(Cl)cc2)c(O)c1
",3.2498963966533787,0.801215733447787
"O=C(NCCC[NH+]1CCCC1)c1ccc2c(c1)NC(=O)[C@@H]1CCCCN21
",2.030111559189461,-0.7147666336359696
"C[C@@H]1C[C@H](c2ccccc2F)[NH+](CC(=O)N(C)CC2CC2)C1
",1.3952488921019945,-1.5037915331628375
"C[C@@H](CCCO)NC(=O)N1CCC[C@@H]([NH+]2CCCCCC2)C1
",1.2602348533081045,-1.67159071858791
"Cc1cc(OCC(=O)c2ccccc2)cc2c1C(=O)/C(=C/c1cccc(F)c1)O2
",3.3327063527088057,0.9041342395181017
"Cc1ncc([C@@H](C)N[C@H]2CC[NH+](CC3CC3)C2)s1
",1.396943656899897,-1.5016852325505787
"Cc1ccc(/C=C/C(=O)N2CCC3(CC2)OCCO3)o1
",2.557713407492919,-0.059048449327500405
"O=C(NC1CC1)C(=O)N1CCN(c2ccc(F)cc2)CC1
",2.3112113994071635,-0.3654079696554429
"Cc1nn(-c2ccc(F)c(F)c2)c2ncc3c(c12)C(=O)N(c1cccc2ccccc12)C3=O
",5.169483024445259,3.186931140332686
"COc1cccc2c1OCC/C2=N\NC(=O)COc1ccccc1C
",2.9702746417330887,0.45369407479730006
"CC(C)CCNC(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12
",2.511752768217658,-0.1161696042895977
"COc1cccc(C[NH+]2CCC[C@H](c3ncc[nH]3)C2)c1OC(F)F
",2.156985272992559,-0.5570844694832964
"COc1cccc(C(=O)OCc2nnc(C3CC3)n2C)c1F
",3.381798858337249,0.9651477646930954
"CC[C@@H](O)C[NH+]1CCC(NC(=O)[C@H](c2ccccc2)C(C)C)CC1
",2.0211929677370537,-0.7258509060140262
"COc1cc(COC(=O)[C@H]2CCCN(C(N)=O)C2)ccc1C
",2.245998889397342,-0.446455882575648
"Cc1cc(NC(=O)[C@@H](C)SCC(=O)Nc2cccc(C(F)(F)F)c2)no1
",2.733740639026391,0.159723067529633
"CC[C@@H](C)NC(=O)[C@H]1CSCN1C(=O)[C@H]1SCCc2sccc21
",1.627799038825001,-1.2147717724091327
"Cc1cc(C=O)c(O)c([N+](=O)[O-])c1
",2.0100993937597185,-0.7396383068908443
"Cc1ccc(NC(=O)COC(=O)/C(C#N)=C/c2ccccc2)c(Br)c1
",2.9990598172473537,0.4894690878756436
"Cc1ccccc1Cn1c(CNC(=O)CCc2ccccc2)nc2ccccc21
",3.222600414266513,0.7672915308181234
"CO[C@@H](CNC(=O)c1ccn(C(C)C)n1)c1ccc(F)cc1
",3.0818205578740723,0.5923264276485762
"CC[C@H](CSC)N(C)C(=O)NOc1ccccc1C(F)(F)F
",1.693786922796647,-1.1327602032620916
"Cc1cc2c(F)c(F)c(F)c(F)c2[nH]1
",1.5448160166971516,-1.3179053697857783
"O=C(CSCc1ccccc1Cl)NNC(=O)Nc1ccc2c(c1)OCO2
",2.724443855854397,0.148168768011821
"COc1cc(C)ccc1NC(=O)NNc1nc2ccccc2s1
",3.5325981365078056,1.1525652826471866
"Cc1ccccc1CC(=O)N1CCC[C@@H]1CNC(=O)OC(C)(C)C
",2.1655926191309525,-0.5463870213986648
"COc1ccc(-c2ccc(OCCNC(=O)c3cc4ccccc4oc3=O)nn2)cc1
",4.104739471473428,1.8636383741040246
"CNc1cncc([C@@H]2CCCN2S(=O)(=O)c2cn[nH]c2)n1
",2.978601830885089,0.4640433360227881
"CC(C)[NH+](C)Cc1ccccc1CNc1ncnc2[nH]cnc12
",2.849657884940824,0.3037882300484203
"CCOC[C@H]([NH3+])CSCC
",0.9349709370472643,-2.0758377190058237
"CC(=O)Nc1c(C)cc(NC(=O)c2cc(C)nc3c2c(=O)[nH]n3C)cc1C
",3.087176198879023,0.5989825665663353
"O=C1C[C@@H](c2cccc(Oc3ccccc3)c2)c2cc3c(cc2N1)OCO3
",2.9176386953534488,0.38827666335266836
"COc1ccc(C[NH+]2CCCN(C(=O)c3ccsc3)CC2)c2ccccc12
",2.6036269977748643,-0.0019857681568992854
"C#CCOc1ccc(F)cc1NC(=O)N[C@H]1CCCC[C@H]1[S@](=O)CC
",1.8142552265702225,-0.9830388600349241
"C#CCN(CC#C)Cc1ccc(O)c(Cl)c1
",1.3258149983972398,-1.5900858986127522
"CS(=O)(=O)CCCC(=O)NC[C@@H]1C[C@]12CCc1ccccc12
",2.6004995329710106,-0.0058726680024284465
"Cc1cc(C(=O)COC(=O)c2cc(Cl)c3c(c2)OCCCO3)c(C)n1C1CC1
",3.6944544457263326,1.3537247849137504
"CCN(CC(C)C)C(=O)[C@H]1CCO[C@@H]1C
",1.2347837777431963,-1.703222019940972
"O=C(CN(C1CCCCC1)S(=O)(=O)c1ccc(Cl)cc1)N1CCN(c2ccccc2F)CC1
",3.2654919090773196,0.8205982680671594
"CCCC[NH2+][C@@H](C)[C@@H]1COc2ccccc2O1
",1.5552195173274153,-1.3049756111701398
"CCCN1CC(=O)N2[C@@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc(Cl)cc2)C1=O
",2.7533194581637357,0.18405616601464725
"CN(C)c1ccc(NC(=O)CN2CCN(C(=O)Cc3ccccc3F)CC2)cc1
",3.145548383022753,0.6715291331182238
"C[C@@H](CC(=O)c1ccccc1)NC(=O)c1ccccc1O
",2.48231162278882,-0.15275987493902068
"C[C@H]1C[C@H]([NH2+]Cc2ccn(-c3ccccc3)n2)CN1c1ccccc1
",2.5590564619284266,-0.05737926409111377
"CCC1CCC(C(=O)c2cscc2C)CC1
",1.4131621583316214,-1.4815284299441975
"Cc1nc(CCCO/N=C/c2ccc(F)cc2)cs1
",3.7535532377067424,1.4271743998020012
"CCOC(=O)C1CCN(C(=O)[C@@H]2CCCc3sc(NC(=O)c4ccc5c(c4)OCO5)nc32)CC1
",3.587532484054642,1.220839210696172
"COc1ccc(C[NH+]2CCN(c3cc(Cl)ncn3)CC2)c(Cl)c1
",2.458821319406974,-0.18195427433684017
"Cc1nn(C)cc1[C@@H](C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)OC(C)(C)C
",2.2797267411441475,-0.4045379746320804
"Cc1ccc(OCC(=O)NNC(=O)c2ccc(NC(=O)C(C)C)cc2)cc1
",3.2637215322212776,0.8183979946956418
"C=C(C)COc1ccc(-c2[nH]ncc2-c2ccc(OC)c(OC)c2)c(O)c1
",2.958115999079905,0.4385829770825406
"COc1ccc(OCC(=O)N[C@@H](C)c2ccc(F)c(F)c2)cc1
",2.669517734189381,0.07990506331650478
"CC(C)Oc1ccc(CNC(=O)NCc2ccc3c(c2)OCO3)cc1F
",2.716054603286169,0.13774237265435144
"CCNc1nc(C)c(C(=O)N2CC[NH2+][C@H](C(=O)[O-])C2)s1
",2.4166494167346966,-0.23436668255341328
"CC[C@@H](NC(=O)C[C@H]1C=CCC1)c1nc(C(F)(F)F)cs1
",1.5668391944688889,-1.2905343547151864
"CCn1nc(C(=O)O[C@@H](C)c2nc3ccccc3c(=O)[nH]2)c2ccccc2c1=O
",3.1789080426126293,0.7129894416553556
"CS[C@H]1CC[C@@H](NC(=O)c2ccc(-n3cncn3)c(F)c2)C1
",2.6686331650062622,0.07880569624545468
"C[C@@H](Sc1nnc(-c2ccc(Cl)cc2)n1C[C@H]1CCCO1)C(=O)N(C)C
",3.13052688356258,0.652859997702402
"CC(C)COCCC(=O)NC1(C(N)=O)CCCCC1
",1.6853037201350354,-1.1433033623967304
"C[C@H]1CCCCC[C@H]1NC(=O)c1c(F)ccc(N)c1F
",1.6104865221357805,-1.2362882474665446
"CCCC(=O)N1CCC[C@@H](c2nc3c(c(=O)[nH]2)C[NH+](C)CC3)C1
",1.6921445587366242,-1.1348013787865419
"COCc1cccc(CNC(=O)Cn2ccccc2=O)c1
",2.2712895949808702,-0.4150238934754642
"O=C(NCc1ccccc1F)c1ccc(CN2C(=O)CCC2=O)cc1
",2.9496124753272146,0.4280145623332979
"Cc1[nH]ncc1CCCNc1ccc(Br)cc1[N+](=O)[O-]
",2.916907458843047,0.38736786237245446
"CC(C)(C)NC(=O)N1CCC(CNC(=O)c2cccc(Br)c2)CC1
",2.4472310290468027,-0.196359008086386
"COc1ccc(C[NH2+]Cc2ncn(C)n2)cc1SC
",2.550414680970268,-0.06811950872311509
"C[C@@H](c1ccc(-n2cncn2)cc1)N(C)C(=O)NCCCn1ccc2ccccc21
",4.032628840745079,1.7740172857727812
"Cc1csc(Cn2c3c(sc2=O)C[C@@H](C)CC3)n1
",1.7136017279022753,-1.1081338148821638
"O=c1c(=O)n(-c2ccc(Br)cc2)ccn1Cc1ccccc1Cl
",2.984708993175508,0.4716334864008197
"CCc1cnc(CSc2nnnn2C2CCCC2)o1
",3.1622590056979125,0.6922975576308636
"C=C(C)COc1ccc(C(=O)Nc2cccc(N(C)C(C)=O)c2)cc1
",3.1042276317676647,0.6201745594479959
"C[C@H](NC(=O)CN1C(=O)[C@H]2CCCC[C@@H]2C1=O)c1ccccc1
",2.4647107278764704,-0.1746347544362051
"COc1ccc(C)c2sc(NC(=O)c3cccc(NS(=O)(=O)c4ccccc4)c3)nc12
",3.840822139576816,1.5356346071815734
"Cc1ccc(C(=O)N(C)Cc2ccncc2)c(F)c1
",2.234072351250974,-0.4612785143832686
"CN(C)c1ccc(/C=C2\N=C(c3cccc([N+](=O)[O-])c3)OC2=O)cc1
",3.9119637767585074,1.6240514035053795
"CO[C@H](CNCc1cn(C)nc1-c1cccc(Cl)c1)c1cccs1
",2.575330428785709,-0.037153527518228154
"Cn1c(SCC(=O)N[C@@H](c2ccccc2)C2CC2)nnc1C1CC1
",2.3637257430096423,-0.3001416895089736
"CS(=O)(=O)c1ccccc1C(=O)Nc1ccc(Cc2nc3ccccc3s2)cc1
",3.848340812809982,1.5449790224384823
"Cn1nc2c(cc1=O)CN(C(=O)CCSc1ccccc1Cl)CC2
",2.6198785128177358,0.018212064679433516
"Cc1cccc(N2C(=O)C[C@@H](N(O)c3ccccc3)C2=O)c1C
",2.495303353163803,-0.1366133927386601
"O=C([O-])c1cc(F)ccc1OCc1ccc2c(c1)OCO2
",3.3571530335859565,0.9345172513454484
"O=C(NC[C@@H]1CN(c2cccc(Cl)c2)C(=O)O1)c1ccccc1S(=O)(=O)C(F)F
",3.4014973121877086,0.9896295485117871
"O=C([C@@H]1CCCN1S(=O)(=O)c1cccs1)N1CCC(COCc2ccccc2)CC1
",3.894161508044278,1.6019262510719638
"Cc1ccc(C(=O)N[C@@H]2[C@H]3CCC[C@H]3[C@H]2c2ccccc2)cn1
",2.095916529473205,-0.6329823946844196
"C[C@@H](c1ccncc1)N(C)C(=O)NC[C@@H](C)C[NH+]1CCN(C)CC1
",1.815122668160964,-0.981960779609877
"COc1cccc(-c2nc(COc3c(C)ccnc3Cl)cs2)c1
",3.495400281623014,1.1063347587328798
"CC(C)CN(CC(C)C)C(=O)CSc1ncccc1N
",1.6106483648378445,-1.2360871048756263
"C[C@H]1C[C@@H](OC[C@@H]2CSc3ccccc32)CC(C)(C)C1
",1.3157660166976715,-1.6025750512860766
"COc1ccc(F)cc1C(=O)COC(=O)c1csc(-c2ccc(C)cc2)n1
",3.8725957399435136,1.575123717404346
"O=C(CCCNC(=O)N1CC(O)=Nc2ccccc21)Nc1ccc(Oc2ccccc2)cc1
",3.64181949394937,1.2883086095888632
"CC[C@H](C)[C@H]1N=NC2=C1C[NH+](Cc1ccc(OC)c(Cn3cncn3)c1)CC2
",2.8104628046466886,0.25507549910000116
"CC(C)[C@@H](C(=O)Nc1ccc(CNS(C)(=O)=O)cc1)c1ccccc1
",2.861681816439531,0.31873190501076976
"Cc1ccc(NC(=O)Cc2nc(-c3cccc(Br)c3)cs2)cc1
",2.4448757968297725,-0.19928615589290308
"CC1CCN(S(=O)(=O)c2ccc3c(c2)[C@H]2C=CC[C@@H]2[C@H](c2cccnc2)N3)CC1
",2.612630380931585,0.009203885698829602
"CCC(=O)Nc1nc(-c2ccc3c(c2)NC(=O)CO3)c(C)s1
",2.8274566734823146,0.27619594978284967
"C[NH+](C)CCCn1c(=O)[nH]c2sc3c(c2c1=[NH2+])CC(C)(C)OC3
",2.0102897381378853,-0.7394017416277654
"C[C@H]([NH2+][C@H](C)c1cccc([N-]S(C)(=O)=O)c1)c1ccc(F)cn1
",2.483420791615071,-0.15138136921319786
"Cc1cccc(S(=O)(=O)Nc2cc(C(=O)[O-])cnc2N2CCC[C@H](C)C2)c1
",2.876073955155241,0.33661885346882947
"C=CCCC[NH+](C)Cc1ccc(N2CCOCC2)c(F)c1
",1.4241664156908327,-1.4678520342332126
"COc1cc2c(cc1OC)[C@H](c1cc3cccc(C)c3[nH]c1=O)N(C(=O)N1CCOCC1)CC2
",2.8211051659557884,0.26830212038041773
"O=C(NCCCc1nc(-c2ccc(Br)o2)no1)C1CC1
",3.2129305246638604,0.7552735242984273
"C[C@@H]1CC(C(=O)Nc2c(F)cccc2F)C[C@@H](C)O1
",1.6375614540671504,-1.2026387724629959
"CCC(=O)N1CCC[C@H](C(=O)NCC(=O)OC2CCCCC2)C1
",1.8895289434662472,-0.889486600640977
"Cc1csc([C@@H](C)NC(=O)C(=O)Nc2ccc(Br)c(C)c2)n1
",3.188545868297094,0.7249675982498033
"O=C(c1cc(Cl)c2c(c1)OCO2)N1CCCc2cc(F)ccc21
",2.714406061382886,0.1356935191352572
"CCCn1cnc2sc(C)c(C)c2c1=O
",1.784919009901637,-1.0194987223160372
"Cc1cccc(NC(=O)c2cccn(Cc3ccccc3F)c2=O)c1
",2.44603506684143,-0.19784538302675114
"O=C(CCSc1nnc([O-])[nH]c1=O)Nc1ccc(F)cc1
",2.385395132402842,-0.27321037243024804
"Cc1cc(NC[C@@H]2CC[C@@H](C(=O)N(C)C)O2)n2ncnc2n1
",2.7870169484375267,0.2259363398789618
"O=C(NCCC1CCC1)N[C@@H](CO)c1ccc(Cl)cc1
",1.8002022226057224,-1.000504322434862
"CC(C)CCOc1cccc([C@H]2c3c(-c4ccccc4O)n[nH]c3C(=O)N2[C@@H]2CCS(=O)(=O)C2)c1
",3.345742777429185,0.9203362690883328
